"subregion","state","INC","PRE2","model"
"Bosnia and Herzegovina","Europe","331.164939","7.29066275","1990"
"Bosnia and Herzegovina","Europe","337.094092","7.54038176","1991"
"Bosnia and Herzegovina","Europe","331.815576","7.62995839","1992"
"Bosnia and Herzegovina","Europe","325.116375","7.74514793","1993"
"Bosnia and Herzegovina","Europe","318.793632","7.86469681","1994"
"Bosnia and Herzegovina","Europe","313.966971","7.97161823","1995"
"Bosnia and Herzegovina","Europe","309.927402","8.02082402","1996"
"Bosnia and Herzegovina","Europe","307.794961","8.0573995","1997"
"Bosnia and Herzegovina","Europe","306.085979","8.05339672","1998"
"Bosnia and Herzegovina","Europe","291.63108","7.69000751","1999"
"Bosnia and Herzegovina","Europe","272.040581","7.18272132","2000"
"Bosnia and Herzegovina","Europe","249.459757","6.6094168","2001"
"Bosnia and Herzegovina","Europe","230.206512","6.09375585","2002"
"Bosnia and Herzegovina","Europe","216.093977","5.69061118","2003"
"Bosnia and Herzegovina","Europe","205.578468","5.38249935","2004"
"Bosnia and Herzegovina","Europe","198.774307","5.18223899","2005"
"Bosnia and Herzegovina","Europe","193.859142","5.0305714","2006"
"Bosnia and Herzegovina","Europe","190.340639","4.93699321","2007"
"Bosnia and Herzegovina","Europe","187.0924","4.86238534","2008"
"Bosnia and Herzegovina","Europe","185.033228","4.82042799","2009"
"Bosnia and Herzegovina","Europe","184.368664","4.80922768","2010"
"Bosnia and Herzegovina","Europe","185.137939","4.84718782","2011"
"Bosnia and Herzegovina","Europe","180.145501","4.72199094","2012"
"Bosnia and Herzegovina","Europe","176.636838","4.62907756","2013"
"Bosnia and Herzegovina","Europe","173.230935","4.53974792","2014"
"Bosnia and Herzegovina","Europe","176.156529","4.62138561","2015"
"Bosnia and Herzegovina","Europe","177.266643","4.65640255","2016"
"Botswana","Africa","49.5190009","3.67967173","1990"
"Botswana","Africa","51.8240248","3.7326782","1991"
"Botswana","Africa","54.6787772","3.82175244","1992"
"Botswana","Africa","57.9088466","3.93200449","1993"
"Botswana","Africa","62.0823339","4.0996716","1994"
"Botswana","Africa","66.6385985","4.28559285","1995"
"Botswana","Africa","71.2265547","4.47137202","1996"
"Botswana","Africa","75.9628926","4.66247448","1997"
"Botswana","Africa","80.6634978","4.84791013","1998"
"Botswana","Africa","81.6373678","4.81182456","1999"
"Botswana","Africa","83.2767614","4.82052099","2000"
"Botswana","Africa","83.851976","4.77901697","2001"
"Botswana","Africa","84.6578386","4.75315609","2002"
"Botswana","Africa","84.0288525","4.64749816","2003"
"Botswana","Africa","83.2331917","4.53206222","2004"
"Botswana","Africa","81.6733086","4.37406906","2005"
"Botswana","Africa","81.5617743","4.28906517","2006"
"Botswana","Africa","81.6983736","4.2145919","2007"
"Botswana","Africa","83.3560152","4.21516228","2008"
"Botswana","Africa","84.1096169","4.16811703","2009"
"Botswana","Africa","85.4977999","4.15277229","2010"
"Botswana","Africa","87.21759","4.15493698","2011"
"Botswana","Africa","90.3414815","4.22293847","2012"
"Botswana","Africa","92.9336542","4.26472571","2013"
"Botswana","Africa","95.4659972","4.30204643","2014"
"Botswana","Africa","98.6001674","4.36378599","2015"
"Botswana","Africa","101.809076","4.43146996","2016"
"Brazil","South America","4608.83394","3.0578923","1990"
"Brazil","South America","4843.28686","3.15549764","1991"
"Brazil","South America","5065.06865","3.24475981","1992"
"Brazil","South America","5300.50238","3.34173264","1993"
"Brazil","South America","5521.33913","3.42760369","1994"
"Brazil","South America","5725.50887","3.50062432","1995"
"Brazil","South America","5934.89219","3.57540288","1996"
"Brazil","South America","6187.14818","3.67494356","1997"
"Brazil","South America","6524.21803","3.8214568","1998"
"Brazil","South America","6784.85774","3.91954658","1999"
"Brazil","South America","7061.26638","4.02334504","2000"
"Brazil","South America","7303.61277","4.11075832","2001"
"Brazil","South America","7553.73186","4.19627608","2002"
"Brazil","South America","7819.11882","4.28418861","2003"
"Brazil","South America","8140.39567","4.39929792","2004"
"Brazil","South America","8477.12969","4.52058697","2005"
"Brazil","South America","8701.74871","4.58187578","2006"
"Brazil","South America","8945.25604","4.65137292","2007"
"Brazil","South America","9148.2373","4.69881014","2008"
"Brazil","South America","9304.96414","4.72344295","2009"
"Brazil","South America","9495.65923","4.76686197","2010"
"Brazil","South America","9709.09816","4.81844727","2011"
"Brazil","South America","9866.66448","4.84906365","2012"
"Brazil","South America","10045.2962","4.89487967","2013"
"Brazil","South America","10184.8162","4.9233953","2014"
"Brazil","South America","10409.6134","4.99291207","2015"
"Brazil","South America","10814.5665","5.15436281","2016"
"Brunei","Asia","0.7553013","0.29469884","1990"
"Brunei","Asia","0.79238087","0.30039486","1991"
"Brunei","Asia","0.82440419","0.30389425","1992"
"Brunei","Asia","0.8551287","0.30672805","1993"
"Brunei","Asia","0.88493086","0.30895681","1994"
"Brunei","Asia","0.9198934","0.31255832","1995"
"Brunei","Asia","0.94890039","0.31392306","1996"
"Brunei","Asia","0.96188017","0.3097657","1997"
"Brunei","Asia","0.97434545","0.30545055","1998"
"Brunei","Asia","0.99535239","0.30404155","1999"
"Brunei","Asia","1.02957767","0.3070244","2000"
"Brunei","Asia","1.05651764","0.30840221","2001"
"Brunei","Asia","1.07097119","0.30661237","2002"
"Brunei","Asia","1.09434229","0.30781409","2003"
"Brunei","Asia","1.13732602","0.31469759","2004"
"Brunei","Asia","1.19664036","0.32592852","2005"
"Brunei","Asia","1.25738147","0.33720489","2006"
"Brunei","Asia","1.31737441","0.34769129","2007"
"Brunei","Asia","1.35432945","0.3517157","2008"
"Brunei","Asia","1.3966638","0.35712128","2009"
"Brunei","Asia","1.43275627","0.3610734","2010"
"Brunei","Asia","1.49246221","0.37059026","2011"
"Brunei","Asia","1.56320086","0.38326235","2012"
"Brunei","Asia","1.64878341","0.3996285","2013"
"Brunei","Asia","1.73003875","0.41452172","2014"
"Brunei","Asia","1.79859486","0.42571056","2015"
"Brunei","Asia","1.85967823","0.43567614","2016"
"Bulgaria","Europe","269.749918","3.05578792","1990"
"Bulgaria","Europe","249.870337","2.86985794","1991"
"Bulgaria","Europe","257.343173","3.00197764","1992"
"Bulgaria","Europe","262.610279","3.09846334","1993"
"Bulgaria","Europe","265.032306","3.14833154","1994"
"Bulgaria","Europe","262.61507","3.14287288","1995"
"Bulgaria","Europe","244.268701","2.94746449","1996"
"Bulgaria","Europe","230.806333","2.81015553","1997"
"Bulgaria","Europe","222.486889","2.73309272","1998"
"Bulgaria","Europe","204.862616","2.53675204","1999"
"Bulgaria","Europe","195.482888","2.44015492","2000"
"Bulgaria","Europe","185.166385","2.33086815","2001"
"Bulgaria","Europe","174.09266","2.20981494","2002"
"Bulgaria","Europe","171.461807","2.19471643","2003"
"Bulgaria","Europe","175.876965","2.26922751","2004"
"Bulgaria","Europe","182.843703","2.37744715","2005"
"Bulgaria","Europe","177.366559","2.32434248","2006"
"Bulgaria","Europe","174.182231","2.29990938","2007"
"Bulgaria","Europe","174.854466","2.32552091","2008"
"Bulgaria","Europe","172.150546","2.30552236","2009"
"Bulgaria","Europe","168.544459","2.27408642","2010"
"Bulgaria","Europe","163.601381","2.21685327","2011"
"Bulgaria","Europe","159.377118","2.16881997","2012"
"Bulgaria","Europe","160.055134","2.18741932","2013"
"Bulgaria","Europe","164.582086","2.25852126","2014"
"Bulgaria","Europe","167.954122","2.31302909","2015"
"Bulgaria","Europe","170.578957","2.35637158","2016"
"Burundi","Africa","112.294385","2.02692382","1990"
"Burundi","Africa","115.328383","2.03383098","1991"
"Burundi","Africa","118.055993","2.03502182","1992"
"Burundi","Africa","120.166836","2.02749699","1993"
"Burundi","Africa","121.465191","2.00903041","1994"
"Burundi","Africa","122.621076","1.99148999","1995"
"Burundi","Africa","122.423204","1.95797836","1996"
"Burundi","Africa","120.102445","1.89298764","1997"
"Burundi","Africa","118.540932","1.84070177","1998"
"Burundi","Africa","113.972626","1.74028195","1999"
"Burundi","Africa","112.709375","1.68732968","2000"
"Burundi","Africa","109.172408","1.59274814","2001"
"Burundi","Africa","109.187061","1.54580511","2002"
"Burundi","Africa","110.529163","1.51320267","2003"
"Burundi","Africa","114.119534","1.50768778","2004"
"Burundi","Africa","118.231627","1.50602701","2005"
"Burundi","Africa","121.730992","1.49507021","2006"
"Burundi","Africa","125.061347","1.48038193","2007"
"Burundi","Africa","128.918168","1.47080795","2008"
"Burundi","Africa","132.806578","1.46059999","2009"
"Burundi","Africa","139.485941","1.47938932","2010"
"Burundi","Africa","145.442593","1.49116172","2011"
"Burundi","Africa","151.235912","1.49802349","2012"
"Burundi","Africa","156.380942","1.49622306","2013"
"Burundi","Africa","162.049902","1.49793185","2014"
"Burundi","Africa","167.300053","1.49500968","2015"
"Burundi","Africa","172.298361","1.48903318","2016"
"Cambodia","Asia","148.604696","1.74671687","1990"
"Cambodia","Asia","153.399194","1.72743847","1991"
"Cambodia","Asia","158.957286","1.72115671","1992"
"Cambodia","Asia","165.798688","1.73181746","1993"
"Cambodia","Asia","173.596228","1.75078708","1994"
"Cambodia","Asia","182.895474","1.77960171","1995"
"Cambodia","Asia","188.233159","1.76896027","1996"
"Cambodia","Asia","195.283232","1.77366459","1997"
"Cambodia","Asia","204.329983","1.79549955","1998"
"Cambodia","Asia","209.307319","1.78359486","1999"
"Cambodia","Asia","216.444957","1.79388977","2000"
"Cambodia","Asia","224.094227","1.81135931","2001"
"Cambodia","Asia","231.532303","1.8306894","2002"
"Cambodia","Asia","239.011195","1.8525604","2003"
"Cambodia","Asia","246.21725","1.87287817","2004"
"Cambodia","Asia","252.535946","1.88613296","2005"
"Cambodia","Asia","257.77305","1.89459379","2006"
"Cambodia","Asia","264.531931","1.91343668","2007"
"Cambodia","Asia","272.336848","1.93841832","2008"
"Cambodia","Asia","281.935083","1.97474199","2009"
"Cambodia","Asia","291.843968","2.01218493","2010"
"Cambodia","Asia","300.55154","2.04452907","2011"
"Cambodia","Asia","309.037234","2.07013658","2012"
"Cambodia","Asia","317.276023","2.09039371","2013"
"Cambodia","Asia","326.745291","2.11708391","2014"
"Cambodia","Asia","336.186066","2.14352952","2015"
"Cambodia","Asia","344.52178","2.16118032","2016"
"Cameroon","Africa","177.129546","1.49860644","1990"
"Cameroon","Africa","183.5446","1.50763287","1991"
"Cameroon","Africa","191.172418","1.52450652","1992"
"Cameroon","Africa","200.611309","1.5535051","1993"
"Cameroon","Africa","207.309261","1.55955248","1994"
"Cameroon","Africa","215.78457","1.57777072","1995"
"Cameroon","Africa","226.309176","1.61012299","1996"
"Cameroon","Africa","240.732785","1.66660374","1997"
"Cameroon","Africa","256.103273","1.72532645","1998"
"Cameroon","Africa","271.450164","1.77983316","1999"
"Cameroon","Africa","290.955871","1.85721594","2000"
"Cameroon","Africa","305.792124","1.90168755","2001"
"Cameroon","Africa","321.605281","1.94836522","2002"
"Cameroon","Africa","337.81186","1.99347623","2003"
"Cameroon","Africa","355.728296","2.04441936","2004"
"Cameroon","Africa","376.503308","2.10689331","2005"
"Cameroon","Africa","393.620919","2.14662903","2006"
"Cameroon","Africa","412.575046","2.19043935","2007"
"Cameroon","Africa","430.082103","2.22121947","2008"
"Cameroon","Africa","446.558773","2.24281469","2009"
"Cameroon","Africa","465.426036","2.27363165","2010"
"Cameroon","Africa","486.240078","2.31199527","2011"
"Cameroon","Africa","506.427064","2.34349312","2012"
"Cameroon","Africa","528.054825","2.3785798","2013"
"Cameroon","Africa","547.881148","2.40311211","2014"
"Cameroon","Africa","569.007707","2.43150428","2015"
"Cameroon","Africa","592.135295","2.46697704","2016"
"Canada","North America","1100.29196","3.98378897","1990"
"Canada","North America","1175.36912","4.20130547","1991"
"Canada","North America","1245.30518","4.39950112","1992"
"Canada","North America","1321.89198","4.61834481","1993"
"Canada","North America","1376.7983","4.75847273","1994"
"Canada","North America","1414.60815","4.83850685","1995"
"Canada","North America","1460.46943","4.94567081","1996"
"Canada","North America","1516.24411","5.08586188","1997"
"Canada","North America","1614.65706","5.36862437","1998"
"Canada","North America","1680.83069","5.5421093","1999"
"Canada","North America","1762.52343","5.7580314","2000"
"Canada","North America","1835.10836","5.93179636","2001"
"Canada","North America","1907.88964","6.10129577","2002"
"Canada","North America","1959.07625","6.20365124","2003"
"Canada","North America","2022.6808","6.34461901","2004"
"Canada","North America","2095.70056","6.50989889","2005"
"Canada","North America","2169.20774","6.67105778","2006"
"Canada","North America","2269.47241","6.90782211","2007"
"Canada","North America","2348.88992","7.07193721","2008"
"Canada","North America","2422.43552","7.21138941","2009"
"Canada","North America","2489.79877","7.33174792","2010"
"Canada","North America","2557.3771","7.45145515","2011"
"Canada","North America","2628.46411","7.57201362","2012"
"Canada","North America","2647.26257","7.5410438","2013"
"Canada","North America","2682.50342","7.55574481","2014"
"Canada","North America","2726.18155","7.59160073","2015"
"Canada","North America","2753.65544","7.58064788","2016"
"Cape Verde","Africa","7.94620558","2.36825897","1990"
"Cape Verde","Africa","8.3166013","2.42093954","1991"
"Cape Verde","Africa","8.68381168","2.45961047","1992"
"Cape Verde","Africa","9.13664515","2.51228009","1993"
"Cape Verde","Africa","9.68848395","2.5840521","1994"
"Cape Verde","Africa","10.3484016","2.67937345","1995"
"Cape Verde","Africa","11.0678547","2.78433843","1996"
"Cape Verde","Africa","11.6472579","2.85001602","1997"
"Cape Verde","Africa","12.0704996","2.87732324","1998"
"Cape Verde","Africa","12.3979452","2.8822525","1999"
"Cape Verde","Africa","12.8099521","2.90608799","2000"
"Cape Verde","Africa","13.3623857","2.96222065","2001"
"Cape Verde","Africa","14.0664964","3.04946399","2002"
"Cape Verde","Africa","14.8765748","3.15642668","2003"
"Cape Verde","Africa","15.7134344","3.26987039","2004"
"Cape Verde","Africa","16.5372012","3.38423842","2005"
"Cape Verde","Africa","17.3553533","3.5042457","2006"
"Cape Verde","Africa","18.111025","3.62030883","2007"
"Cape Verde","Africa","18.678195","3.70246374","2008"
"Cape Verde","Africa","19.3321358","3.80094754","2009"
"Cape Verde","Africa","20.0987561","3.9164854","2010"
"Cape Verde","Africa","20.7523204","4.01103567","2011"
"Cape Verde","Africa","21.0961191","4.03422792","2012"
"Cape Verde","Africa","21.7828707","4.11546501","2013"
"Cape Verde","Africa","22.4823836","4.19520597","2014"
"Cape Verde","Africa","23.2156302","4.28123527","2015"
"Cape Verde","Africa","24.0024945","4.37553662","2016"
"Central African Republic","Africa","76.9693646","2.67456197","1990"
"Central African Republic","Africa","79.6198772","2.70088743","1991"
"Central African Republic","Africa","80.1532929","2.64847262","1992"
"Central African Republic","Africa","82.9592635","2.66681439","1993"
"Central African Republic","Africa","84.7595063","2.6509483","1994"
"Central African Republic","Africa","85.6322985","2.60856739","1995"
"Central African Republic","Africa","88.1826738","2.62118673","1996"
"Central African Republic","Africa","88.3474212","2.56581381","1997"
"Central African Republic","Africa","90.2587761","2.56437589","1998"
"Central African Republic","Africa","87.6043627","2.43730598","1999"
"Central African Republic","Africa","83.7756859","2.28427672","2000"
"Central African Republic","Africa","81.1171351","2.17490842","2001"
"Central African Republic","Africa","80.2997445","2.11596762","2002"
